4449	28588	1
23095	28588	1
4449	12015	1
23095	12015	1
4449	13991	1
23095	13991	1
4449	17521	1
23095	17521	1
4449	22333	1
23095	22333	1
29650	17947	1
7671	14178	1
4349	14178	1
148	14178	1
18831	4792	1
20793	4792	1
18831	11164	1
20793	11164	1
18831	28181	1
20793	28181	1
18831	7216	1
20793	7216	1
18831	9330	1
20793	9330	1
18831	23311	1
20793	23311	1
18831	15961	1
20793	15961	1
4792	10621	1
11164	10621	1
28181	10621	1
7216	10621	1
9330	10621	1
23311	10621	1
15961	10621	1
11489	4792	1
29559	4792	1
11489	11164	1
29559	11164	1
11489	28181	1
29559	28181	1
11489	7216	1
29559	7216	1
11489	9330	1
29559	9330	1
11489	23311	1
29559	23311	1
11489	15961	1
29559	15961	1
4792	8295	1
11164	8295	1
28181	8295	1
7216	8295	1
9330	8295	1
23311	8295	1
15961	8295	1
4792	18651	1
11164	18651	1
28181	18651	1
7216	18651	1
9330	18651	1
23311	18651	1
15961	18651	1
4792	9017	1
11164	9017	1
28181	9017	1
7216	9017	1
9330	9017	1
23311	9017	1
15961	9017	1
4792	912	1
11164	912	1
28181	912	1
7216	912	1
9330	912	1
23311	912	1
15961	912	1
4792	19492	1
11164	19492	1
28181	19492	1
7216	19492	1
9330	19492	1
23311	19492	1
15961	19492	1
4792	24258	1
11164	24258	1
28181	24258	1
7216	24258	1
9330	24258	1
23311	24258	1
15961	24258	1
4792	18657	1
11164	18657	1
28181	18657	1
7216	18657	1
9330	18657	1
23311	18657	1
15961	18657	1
4792	26107	1
11164	26107	1
28181	26107	1
7216	26107	1
9330	26107	1
23311	26107	1
15961	26107	1
4792	23132	1
11164	23132	1
28181	23132	1
7216	23132	1
9330	23132	1
23311	23132	1
15961	23132	1
4792	12939	1
11164	12939	1
28181	12939	1
7216	12939	1
9330	12939	1
23311	12939	1
15961	12939	1
4792	28830	1
11164	28830	1
28181	28830	1
7216	28830	1
9330	28830	1
23311	28830	1
15961	28830	1
4792	27062	1
11164	27062	1
28181	27062	1
7216	27062	1
9330	27062	1
23311	27062	1
15961	27062	1
2883	22404	1
10817	22404	1
2883	10876	1
10817	10876	1
2883	25735	1
10817	25735	1
2883	72	1
10817	72	1
2883	14335	1
10817	14335	1
2883	14882	1
10817	14882	1
11196	2883	1
21807	2883	1
11196	10817	1
21807	10817	1
2883	101	1
10817	101	1
2883	18339	1
10817	18339	1
2883	17928	1
10817	17928	1
2883	16829	1
10817	16829	1
27678	2883	1
14212	2883	1
2611	2883	1
3999	2883	1
27678	10817	1
14212	10817	1
2611	10817	1
3999	10817	1
2883	16154	1
10817	16154	1
2883	8182	1
10817	8182	1
2883	11742	1
10817	11742	1
2883	25929	1
10817	25929	1
2883	3096	1
10817	3096	1
2883	15946	1
10817	15946	1
8226	28014	1
15246	28014	1
8226	26280	1
8226	4844	1
15246	26280	1
15246	4844	1
6888	28014	1
6888	26280	1
6888	4844	1
13168	12680	1
9132	12680	1
13384	12680	1
21216	12680	1
7448	12680	1
24901	12680	1
12680	6464	1
12680	10771	1
28736	12680	1
27478	12680	1
12494	9563	1
12494	22778	1
12494	7432	1
12494	23912	1
12494	9677	1
101	9563	1
14882	9563	1
18339	9563	1
17928	9563	1
16829	9563	1
101	22778	1
14882	22778	1
18339	22778	1
17928	22778	1
16829	22778	1
101	7432	1
14882	7432	1
18339	7432	1
17928	7432	1
16829	7432	1
101	23912	1
14882	23912	1
18339	23912	1
17928	23912	1
16829	23912	1
101	9677	1
14882	9677	1
18339	9677	1
17928	9677	1
16829	9677	1
12102	9563	1
8537	9563	1
15755	9563	1
16117	9563	1
9393	9563	1
12102	22778	1
8537	22778	1
15755	22778	1
16117	22778	1
9393	22778	1
12102	7432	1
8537	7432	1
15755	7432	1
16117	7432	1
9393	7432	1
12102	23912	1
8537	23912	1
15755	23912	1
16117	23912	1
9393	23912	1
12102	9677	1
8537	9677	1
15755	9677	1
16117	9677	1
9393	9677	1
27678	9563	1
14212	9563	1
2611	9563	1
3999	9563	1
27678	22778	1
14212	22778	1
2611	22778	1
3999	22778	1
27678	7432	1
14212	7432	1
2611	7432	1
3999	7432	1
27678	23912	1
14212	23912	1
2611	23912	1
3999	23912	1
27678	9677	1
14212	9677	1
2611	9677	1
3999	9677	1
9572	9563	1
17308	9563	1
9488	9563	1
14849	9563	1
9572	22778	1
17308	22778	1
9488	22778	1
14849	22778	1
9572	7432	1
17308	7432	1
9488	7432	1
14849	7432	1
9572	23912	1
17308	23912	1
9488	23912	1
14849	23912	1
9572	9677	1
17308	9677	1
9488	9677	1
14849	9677	1
22428	6003	1
23342	7290	1
10057	20021	1
23348	20021	1
11141	20021	1
10119	20021	1
19159	20021	1
13885	15030	1
13885	21712	1
28245	18831	1
19945	18831	1
9995	18831	1
18342	18831	1
