fpr,tpr,threshold
2.723279648609077674e-01,8.269662921348314155e-01,9.191139936447143555e-01
2.752562225475841950e-01,8.269662921348314155e-01,9.188124537467956543e-01
2.752562225475841950e-01,8.359550561797752799e-01,9.176044464111328125e-01
2.781844802342606227e-01,8.359550561797752799e-01,9.175120592117309570e-01
2.781844802342606227e-01,8.382022471910112182e-01,9.171234965324401855e-01
2.811127379209370503e-01,8.382022471910112182e-01,9.168938994407653809e-01
2.811127379209370503e-01,8.415730337078651813e-01,9.167073965072631836e-01
2.840409956076134779e-01,8.415730337078651813e-01,9.163618683815002441e-01
2.840409956076134779e-01,8.426966292134830949e-01,9.163321256637573242e-01
2.855051244509516639e-01,8.426966292134830949e-01,9.160495400428771973e-01
2.855051244509516639e-01,8.438202247191011196e-01,9.156900644302368164e-01
2.884333821376280915e-01,8.438202247191011196e-01,9.156154394149780273e-01
2.884333821376280915e-01,8.460674157303370579e-01,9.153655171394348145e-01
2.898975109809663331e-01,8.460674157303370579e-01,9.152462482452392578e-01
2.898975109809663331e-01,8.471910112359550826e-01,9.151740670204162598e-01
2.913616398243045191e-01,8.471910112359550826e-01,9.151306152343750000e-01
2.913616398243045191e-01,8.494382022471910210e-01,9.147936105728149414e-01
2.942898975109809467e-01,8.494382022471910210e-01,9.145910739898681641e-01
2.942898975109809467e-01,8.505617977528089346e-01,9.145153760910034180e-01
2.957540263543191883e-01,8.505617977528089346e-01,9.142628908157348633e-01
2.957540263543191883e-01,8.528089887640449840e-01,9.128684997558593750e-01
2.972181551976573743e-01,8.528089887640449840e-01,9.128234386444091797e-01
2.972181551976573743e-01,8.539325842696628976e-01,9.125682115554809570e-01
3.001464128843338020e-01,8.539325842696628976e-01,9.124630689620971680e-01
3.001464128843338020e-01,8.561797752808988360e-01,9.119418859481811523e-01
3.016105417276720435e-01,8.561797752808988360e-01,9.113827943801879883e-01
3.016105417276720435e-01,8.573033707865168607e-01,9.107917547225952148e-01
3.045387994143484711e-01,8.573033707865168607e-01,9.106472730636596680e-01
3.045387994143484711e-01,8.584269662921348854e-01,9.105959534645080566e-01
3.089311859443630848e-01,8.584269662921348854e-01,9.101550579071044922e-01
3.089311859443630848e-01,8.595505617977527990e-01,9.099106788635253906e-01
3.103953147877013263e-01,8.595505617977527990e-01,9.090770483016967773e-01
3.103953147877013263e-01,8.629213483146067620e-01,9.086047410964965820e-01
3.118594436310395124e-01,8.629213483146067620e-01,9.085574150085449219e-01
3.118594436310395124e-01,8.651685393258427004e-01,9.082543849945068359e-01
3.162518301610541815e-01,8.651685393258427004e-01,9.079233407974243164e-01
3.162518301610541815e-01,8.662921348314607251e-01,9.074933528900146484e-01
3.191800878477306092e-01,8.662921348314607251e-01,9.072901010513305664e-01
3.191800878477306092e-01,8.674157303370786387e-01,9.071136713027954102e-01
3.250366032210834644e-01,8.674157303370786387e-01,9.064503908157348633e-01
3.250366032210834644e-01,8.719101123595505154e-01,9.057936668395996094e-01
3.265007320644216504e-01,8.719101123595505154e-01,9.056273102760314941e-01
3.265007320644216504e-01,8.730337078651685401e-01,9.053698182106018066e-01
3.308931185944363196e-01,8.730337078651685401e-01,9.048629999160766602e-01
3.308931185944363196e-01,8.741573033707865648e-01,9.048165082931518555e-01
3.323572474377745056e-01,8.741573033707865648e-01,9.045257568359375000e-01
3.323572474377745056e-01,8.786516853932584414e-01,9.031851291656494141e-01
3.338213762811127472e-01,8.786516853932584414e-01,9.030258059501647949e-01
3.338213762811127472e-01,8.820224719101124045e-01,9.028446674346923828e-01
3.396778916544656024e-01,8.820224719101124045e-01,9.020519256591796875e-01
3.396778916544656024e-01,8.831460674157303181e-01,9.020322561264038086e-01
3.455344070278184576e-01,8.831460674157303181e-01,9.014071226119995117e-01
3.455344070278184576e-01,8.876404494382021948e-01,9.006050825119018555e-01
3.616398243045387817e-01,8.876404494382021948e-01,8.984836339950561523e-01
3.616398243045387817e-01,8.898876404494382442e-01,8.982512354850769043e-01
3.631039531478770233e-01,8.898876404494382442e-01,8.980927467346191406e-01
3.631039531478770233e-01,8.910112359550561578e-01,8.979721069335937500e-01
3.660322108345534509e-01,8.910112359550561578e-01,8.975675106048583984e-01
3.660322108345534509e-01,8.921348314606741825e-01,8.974563479423522949e-01
3.674963396778916369e-01,8.921348314606741825e-01,8.971849083900451660e-01
3.674963396778916369e-01,8.932584269662920962e-01,8.967467546463012695e-01
3.689604685212298785e-01,8.932584269662920962e-01,8.966672420501708984e-01
3.689604685212298785e-01,8.955056179775280345e-01,8.964216113090515137e-01
3.718887262079063061e-01,8.955056179775280345e-01,8.963641524314880371e-01
3.718887262079063061e-01,8.966292134831460592e-01,8.960137367248535156e-01
3.748169838945827337e-01,8.966292134831460592e-01,8.952828049659729004e-01
3.748169838945827337e-01,8.977528089887640839e-01,8.950217366218566895e-01
3.762811127379209197e-01,8.977528089887640839e-01,8.949239253997802734e-01
3.762811127379209197e-01,9.000000000000000222e-01,8.946945667266845703e-01
3.821376281112737749e-01,9.000000000000000222e-01,8.942010402679443359e-01
3.821376281112737749e-01,9.022471910112359605e-01,8.940471410751342773e-01
3.836017569546120165e-01,9.022471910112359605e-01,8.939927220344543457e-01
3.836017569546120165e-01,9.044943820224718989e-01,8.937526941299438477e-01
3.850658857979502026e-01,9.044943820224718989e-01,8.935079574584960938e-01
3.850658857979502026e-01,9.067415730337078372e-01,8.932713270187377930e-01
3.879941434846266302e-01,9.067415730337078372e-01,8.930222988128662109e-01
3.879941434846266302e-01,9.078651685393258619e-01,8.926963806152343750e-01
3.923865300146412993e-01,9.078651685393258619e-01,8.923178911209106445e-01
3.923865300146412993e-01,9.089887640449437756e-01,8.922520279884338379e-01
3.938506588579794854e-01,9.089887640449437756e-01,8.918083906173706055e-01
3.938506588579794854e-01,9.134831460674157633e-01,8.910884857177734375e-01
4.011713030746705821e-01,9.134831460674157633e-01,8.890081644058227539e-01
4.011713030746705821e-01,9.168539325842696153e-01,8.878532052040100098e-01
4.026354319180087682e-01,9.168539325842696153e-01,8.876253962516784668e-01
4.026354319180087682e-01,9.179775280898876400e-01,8.875758647918701172e-01
4.055636896046851958e-01,9.179775280898876400e-01,8.867183923721313477e-01
4.055636896046851958e-01,9.191011235955056646e-01,8.866043686866760254e-01
4.099560761346998650e-01,9.191011235955056646e-01,8.856787085533142090e-01
4.099560761346998650e-01,9.213483146067416030e-01,8.845088481903076172e-01
4.128843338213762926e-01,9.213483146067416030e-01,8.842086791992187500e-01
4.128843338213762926e-01,9.224719101123595166e-01,8.841852545738220215e-01
4.143484626647144786e-01,9.224719101123595166e-01,8.832856416702270508e-01
4.143484626647144786e-01,9.235955056179775413e-01,8.831138014793395996e-01
4.158125915080527202e-01,9.235955056179775413e-01,8.826893568038940430e-01
4.158125915080527202e-01,9.247191011235954550e-01,8.826098442077636719e-01
4.172767203513909062e-01,9.247191011235954550e-01,8.824573755264282227e-01
4.172767203513909062e-01,9.258426966292134797e-01,8.823399543762207031e-01
4.231332357247437614e-01,9.258426966292134797e-01,8.815304040908813477e-01
4.231332357247437614e-01,9.280898876404494180e-01,8.808565735816955566e-01
4.245973645680820030e-01,9.280898876404494180e-01,8.797333240509033203e-01
4.245973645680820030e-01,9.303370786516853563e-01,8.793202042579650879e-01
4.260614934114201890e-01,9.303370786516853563e-01,8.792955875396728516e-01
4.260614934114201890e-01,9.314606741573033810e-01,8.788972496986389160e-01
