fpr,tpr,threshold
9.663250366032211103e-02,6.483146067415730407e-01,9.805134534835815430e-01
9.663250366032211103e-02,6.494382022471910654e-01,9.804942607879638672e-01
9.956076134699853863e-02,6.494382022471910654e-01,9.802142977714538574e-01
9.956076134699853863e-02,6.505617977528089790e-01,9.801999330520629883e-01
1.010248901903367524e-01,6.505617977528089790e-01,9.801862835884094238e-01
1.010248901903367524e-01,6.516853932584270037e-01,9.801582694053649902e-01
1.024890190336749662e-01,6.516853932584270037e-01,9.799778461456298828e-01
1.024890190336749662e-01,6.550561797752808557e-01,9.798521995544433594e-01
1.054172767203513938e-01,6.550561797752808557e-01,9.798046946525573730e-01
1.054172767203513938e-01,6.595505617977528434e-01,9.793750047683715820e-01
1.068814055636896077e-01,6.595505617977528434e-01,9.792926311492919922e-01
1.068814055636896077e-01,6.629213483146066954e-01,9.788795709609985352e-01
1.083455344070278215e-01,6.629213483146066954e-01,9.788749217987060547e-01
1.083455344070278215e-01,6.662921348314606584e-01,9.787682890892028809e-01
1.112737920937042491e-01,6.662921348314606584e-01,9.785380363464355469e-01
1.112737920937042491e-01,6.674157303370786831e-01,9.784641861915588379e-01
1.127379209370424629e-01,6.674157303370786831e-01,9.784329533576965332e-01
1.127379209370424629e-01,6.685393258426965968e-01,9.782403707504272461e-01
1.156661786237188905e-01,6.685393258426965968e-01,9.781135916709899902e-01
1.156661786237188905e-01,6.696629213483146215e-01,9.779962301254272461e-01
1.171303074670571043e-01,6.696629213483146215e-01,9.779372215270996094e-01
1.171303074670571043e-01,6.707865168539325351e-01,9.777116775512695312e-01
1.185944363103953181e-01,6.707865168539325351e-01,9.777098298072814941e-01
1.185944363103953181e-01,6.719101123595505598e-01,9.776021242141723633e-01
1.215226939970717457e-01,6.719101123595505598e-01,9.774656295776367188e-01
1.215226939970717457e-01,6.853932584269663009e-01,9.770629405975341797e-01
1.229868228404099595e-01,6.853932584269663009e-01,9.770399332046508789e-01
1.229868228404099595e-01,6.887640449438202639e-01,9.765715003013610840e-01
1.244509516837481733e-01,6.887640449438202639e-01,9.765290021896362305e-01
1.244509516837481733e-01,6.898876404494381775e-01,9.763706326484680176e-01
1.259150805270863871e-01,6.898876404494381775e-01,9.762923717498779297e-01
1.259150805270863871e-01,6.910112359550562022e-01,9.762797355651855469e-01
1.273792093704246009e-01,6.910112359550562022e-01,9.762250185012817383e-01
1.273792093704246009e-01,6.932584269662921406e-01,9.761083126068115234e-01
1.288433382137628147e-01,6.932584269662921406e-01,9.760137200355529785e-01
1.288433382137628147e-01,6.955056179775280789e-01,9.758650064468383789e-01
1.361639824304538837e-01,6.955056179775280789e-01,9.754110574722290039e-01
1.361639824304538837e-01,6.977528089887640173e-01,9.752917289733886719e-01
1.390922401171303113e-01,6.977528089887640173e-01,9.752612113952636719e-01
1.390922401171303113e-01,7.022471910112360050e-01,9.751003980636596680e-01
1.420204978038067389e-01,7.022471910112360050e-01,9.745251536369323730e-01
1.420204978038067389e-01,7.044943820224719433e-01,9.741981029510498047e-01
1.434846266471449527e-01,7.044943820224719433e-01,9.740445017814636230e-01
1.434846266471449527e-01,7.056179775280898570e-01,9.734675288200378418e-01
