fpr,tpr,threshold
1.464128843338213803e-01,3.898876404494381887e-01,9.541950821876525879e-01
1.478770131771595941e-01,3.898876404494381887e-01,9.540437459945678711e-01
1.478770131771595941e-01,3.910112359550561578e-01,9.540179967880249023e-01
1.493411420204978080e-01,3.910112359550561578e-01,9.539558291435241699e-01
1.493411420204978080e-01,3.921348314606741825e-01,9.538798332214355469e-01
1.493411420204978080e-01,3.943820224719101208e-01,9.537934064865112305e-01
1.493411420204978080e-01,4.011235955056179914e-01,9.529281854629516602e-01
1.508052708638360218e-01,4.011235955056179914e-01,9.528898596763610840e-01
1.508052708638360218e-01,4.067415730337078927e-01,9.517711400985717773e-01
1.522693997071742356e-01,4.067415730337078927e-01,9.516621828079223633e-01
1.522693997071742356e-01,4.089887640449438311e-01,9.514930844306945801e-01
1.537335285505124494e-01,4.089887640449438311e-01,9.514010548591613770e-01
1.537335285505124494e-01,4.112359550561797694e-01,9.511509537696838379e-01
1.551976573938506632e-01,4.112359550561797694e-01,9.511337876319885254e-01
1.551976573938506632e-01,4.123595505617977386e-01,9.509003162384033203e-01
1.581259150805270908e-01,4.123595505617977386e-01,9.505738615989685059e-01
1.581259150805270908e-01,4.157303370786517016e-01,9.502015709877014160e-01
1.595900439238653046e-01,4.157303370786517016e-01,9.501165747642517090e-01
1.595900439238653046e-01,4.191011235955056091e-01,9.499205946922302246e-01
1.610541727672035184e-01,4.191011235955056091e-01,9.498388767242431641e-01
1.610541727672035184e-01,4.280898876404494180e-01,9.490891695022583008e-01
1.625183016105417322e-01,4.280898876404494180e-01,9.490749835968017578e-01
1.625183016105417322e-01,4.292134831460674427e-01,9.490641355514526367e-01
1.639824304538799460e-01,4.292134831460674427e-01,9.488431215286254883e-01
1.639824304538799460e-01,4.325842696629213502e-01,9.487619400024414062e-01
1.669106881405563736e-01,4.325842696629213502e-01,9.486423134803771973e-01
1.669106881405563736e-01,4.337078651685393194e-01,9.485366344451904297e-01
1.683748169838945874e-01,4.337078651685393194e-01,9.484775066375732422e-01
1.683748169838945874e-01,4.449438202247191221e-01,9.473804235458374023e-01
1.698389458272328012e-01,4.449438202247191221e-01,9.472421407699584961e-01
1.698389458272328012e-01,4.505617977528089679e-01,9.463234543800354004e-01
1.713030746705710150e-01,4.505617977528089679e-01,9.459754228591918945e-01
1.713030746705710150e-01,4.528089887640449618e-01,9.456135034561157227e-01
1.727672035139092288e-01,4.528089887640449618e-01,9.455430507659912109e-01
1.727672035139092288e-01,4.561797752808988693e-01,9.452470541000366211e-01
1.742313323572474426e-01,4.561797752808988693e-01,9.451313018798828125e-01
1.742313323572474426e-01,4.595505617977528323e-01,9.448152780532836914e-01
1.756954612005856564e-01,4.595505617977528323e-01,9.446938037872314453e-01
1.756954612005856564e-01,4.617977528089887707e-01,9.443063735961914062e-01
1.786237188872620840e-01,4.617977528089887707e-01,9.437974095344543457e-01
1.786237188872620840e-01,4.674157303370786720e-01,9.429865479469299316e-01
1.800878477306002978e-01,4.674157303370786720e-01,9.429353475570678711e-01
1.800878477306002978e-01,4.696629213483146104e-01,9.425358176231384277e-01
1.815519765739385116e-01,4.696629213483146104e-01,9.425327181816101074e-01
1.815519765739385116e-01,4.719101123595505487e-01,9.423942565917968750e-01
1.844802342606149392e-01,4.719101123595505487e-01,9.422495961189270020e-01
1.844802342606149392e-01,4.831460674157303514e-01,9.406394958496093750e-01
1.859443631039531530e-01,4.831460674157303514e-01,9.405898451805114746e-01
1.859443631039531530e-01,4.842696629213483206e-01,9.405792951583862305e-01
1.888726207906295806e-01,4.842696629213483206e-01,9.404972791671752930e-01
1.888726207906295806e-01,4.876404494382022281e-01,9.399648904800415039e-01
1.903367496339677944e-01,4.876404494382022281e-01,9.399209618568420410e-01
1.903367496339677944e-01,4.910112359550561911e-01,9.391947984695434570e-01
1.918008784773060083e-01,4.910112359550561911e-01,9.390016794204711914e-01
1.918008784773060083e-01,4.932584269662921295e-01,9.388888478279113770e-01
1.947291361639824359e-01,4.932584269662921295e-01,9.388738870620727539e-01
1.947291361639824359e-01,4.943820224719100986e-01,9.385715723037719727e-01
2.005856515373352911e-01,4.943820224719100986e-01,9.378760457038879395e-01
2.005856515373352911e-01,4.977528089887640617e-01,9.373638629913330078e-01
2.020497803806735049e-01,4.977528089887640617e-01,9.372313618659973145e-01
2.020497803806735049e-01,5.022471910112359383e-01,9.367111921310424805e-01
2.035139092240117187e-01,5.022471910112359383e-01,9.361705183982849121e-01
2.035139092240117187e-01,5.044943820224718767e-01,9.360326528549194336e-01
2.049780380673499325e-01,5.044943820224718767e-01,9.360192418098449707e-01
2.049780380673499325e-01,5.112359550561798027e-01,9.350512623786926270e-01
2.064421669106881463e-01,5.112359550561798027e-01,9.350304007530212402e-01
2.064421669106881463e-01,5.146067415730336547e-01,9.348464608192443848e-01
2.093704245973645739e-01,5.146067415730336547e-01,9.347169995307922363e-01
2.093704245973645739e-01,5.224719101123596054e-01,9.336813092231750488e-01
2.122986822840410015e-01,5.224719101123596054e-01,9.336404800415039062e-01
2.122986822840410015e-01,5.303370786516854452e-01,9.323600530624389648e-01
2.137628111273792153e-01,5.303370786516854452e-01,9.321941137313842773e-01
2.137628111273792153e-01,5.337078651685392972e-01,9.313542842864990234e-01
2.152269399707174291e-01,5.337078651685392972e-01,9.311212897300720215e-01
2.152269399707174291e-01,5.348314606741573218e-01,9.309035539627075195e-01
2.240117130307467119e-01,5.348314606741573218e-01,9.299762248992919922e-01
2.240117130307467119e-01,5.382022471910112849e-01,9.291862249374389648e-01
2.254758418740849257e-01,5.382022471910112849e-01,9.290061593055725098e-01
2.254758418740849257e-01,5.404494382022472232e-01,9.286909103393554688e-01
2.269399707174231395e-01,5.404494382022472232e-01,9.285491704940795898e-01
2.269399707174231395e-01,5.426966292134831615e-01,9.284700751304626465e-01
2.284040995607613533e-01,5.426966292134831615e-01,9.284197092056274414e-01
2.284040995607613533e-01,5.449438202247190999e-01,9.282613992691040039e-01
2.298682284040995671e-01,5.449438202247190999e-01,9.282454848289489746e-01
2.298682284040995671e-01,5.505617977528090012e-01,9.276852607727050781e-01
2.327964860907759947e-01,5.505617977528090012e-01,9.273743033409118652e-01
2.327964860907759947e-01,5.617977528089888040e-01,9.256111383438110352e-01
2.342606149341142086e-01,5.617977528089888040e-01,9.254195094108581543e-01
2.342606149341142086e-01,5.629213483146067176e-01,9.253879785537719727e-01
2.342606149341142086e-01,5.651685393258426560e-01,9.247552156448364258e-01
2.342606149341142086e-01,5.662921348314606806e-01,9.242241382598876953e-01
2.357247437774524224e-01,5.662921348314606806e-01,9.240021705627441406e-01
2.357247437774524224e-01,5.696629213483146437e-01,9.235447645187377930e-01
2.371888726207906362e-01,5.696629213483146437e-01,9.235388040542602539e-01
2.371888726207906362e-01,5.707865168539325573e-01,9.235192537307739258e-01
2.386530014641288500e-01,5.707865168539325573e-01,9.234379529953002930e-01
2.386530014641288500e-01,5.786516853932583970e-01,9.227941036224365234e-01
2.430453879941434914e-01,5.786516853932583970e-01,9.223305583000183105e-01
2.430453879941434914e-01,5.842696629213482984e-01,9.214929938316345215e-01
2.459736456808199190e-01,5.842696629213482984e-01,9.212797880172729492e-01
2.459736456808199190e-01,5.865168539325842367e-01,9.211436510086059570e-01
2.459736456808199190e-01,5.876404494382022614e-01,9.211275577545166016e-01
2.474377745241581328e-01,5.876404494382022614e-01,9.210231304168701172e-01
2.474377745241581328e-01,5.887640449438201751e-01,9.208486676216125488e-01
2.518301610541727742e-01,5.887640449438201751e-01,9.205200076103210449e-01
2.518301610541727742e-01,5.910112359550562244e-01,9.203453660011291504e-01
2.532942898975109602e-01,5.910112359550562244e-01,9.203382134437561035e-01
2.532942898975109602e-01,5.921348314606741381e-01,9.203249812126159668e-01
2.576866764275256294e-01,5.921348314606741381e-01,9.199998378753662109e-01
2.576866764275256294e-01,5.943820224719100764e-01,9.198802709579467773e-01
2.606149341142020570e-01,5.943820224719100764e-01,9.192947745323181152e-01
2.606149341142020570e-01,6.011235955056180025e-01,9.181563258171081543e-01
2.620790629575402431e-01,6.011235955056180025e-01,9.180817008018493652e-01
2.620790629575402431e-01,6.056179775280898792e-01,9.177727699279785156e-01
2.635431918008784846e-01,6.056179775280898792e-01,9.176676273345947266e-01
2.635431918008784846e-01,6.078651685393258175e-01,9.174702763557434082e-01
2.650073206442166707e-01,6.078651685393258175e-01,9.174079895019531250e-01
2.650073206442166707e-01,6.123595505617978052e-01,9.166965484619140625e-01
2.679355783308930983e-01,6.123595505617978052e-01,9.165201783180236816e-01
2.679355783308930983e-01,6.134831460674157189e-01,9.164419174194335938e-01
2.708638360175695259e-01,6.134831460674157189e-01,9.159442186355590820e-01
2.708638360175695259e-01,6.224719101123595832e-01,9.146528244018554688e-01
2.723279648609077674e-01,6.224719101123595832e-01,9.143995642662048340e-01
2.723279648609077674e-01,6.258426966292134352e-01,9.139617681503295898e-01
2.737920937042459535e-01,6.258426966292134352e-01,9.137507677078247070e-01
2.737920937042459535e-01,6.348314606741572996e-01,9.125218391418457031e-01
2.767203513909223811e-01,6.348314606741572996e-01,9.123334884643554688e-01
2.767203513909223811e-01,6.359550561797753243e-01,9.123107194900512695e-01
2.811127379209370503e-01,6.359550561797753243e-01,9.115220904350280762e-01
2.811127379209370503e-01,6.393258426966291763e-01,9.110770225524902344e-01
2.855051244509516639e-01,6.393258426966291763e-01,9.108808040618896484e-01
2.855051244509516639e-01,6.404494382022472010e-01,9.107596874237060547e-01
2.898975109809663331e-01,6.404494382022472010e-01,9.104165434837341309e-01
2.898975109809663331e-01,6.483146067415730407e-01,9.095312356948852539e-01
2.942898975109809467e-01,6.483146067415730407e-01,9.093187451362609863e-01
2.942898975109809467e-01,6.528089887640449174e-01,9.091582298278808594e-01
2.957540263543191883e-01,6.528089887640449174e-01,9.088720083236694336e-01
2.957540263543191883e-01,6.539325842696629421e-01,9.087505340576171875e-01
2.972181551976573743e-01,6.539325842696629421e-01,9.086769223213195801e-01
2.972181551976573743e-01,6.561797752808988804e-01,9.083344340324401855e-01
2.986822840409956159e-01,6.561797752808988804e-01,9.082188606262207031e-01
2.986822840409956159e-01,6.595505617977528434e-01,9.076875448226928711e-01
3.001464128843338020e-01,6.595505617977528434e-01,9.075644016265869141e-01
3.001464128843338020e-01,6.606741573033707571e-01,9.075502157211303711e-01
3.074670571010248987e-01,6.606741573033707571e-01,9.067356586456298828e-01
3.074670571010248987e-01,6.685393258426965968e-01,9.059552550315856934e-01
3.089311859443630848e-01,6.685393258426965968e-01,9.058693647384643555e-01
3.089311859443630848e-01,6.696629213483146215e-01,9.058180451393127441e-01
3.118594436310395124e-01,6.696629213483146215e-01,9.056892395019531250e-01
3.118594436310395124e-01,6.707865168539325351e-01,9.056206345558166504e-01
3.133235724743777539e-01,6.707865168539325351e-01,9.055691957473754883e-01
3.133235724743777539e-01,6.786516853932583748e-01,9.043021202087402344e-01
3.147877013177159400e-01,6.786516853932583748e-01,9.040215611457824707e-01
3.147877013177159400e-01,6.797752808988763995e-01,9.039349555969238281e-01
3.162518301610541815e-01,6.797752808988763995e-01,9.037262201309204102e-01
3.162518301610541815e-01,6.820224719101123378e-01,9.029759764671325684e-01
3.206442166910687952e-01,6.820224719101123378e-01,9.022186994552612305e-01
3.206442166910687952e-01,6.898876404494381775e-01,9.008695483207702637e-01
3.221083455344070368e-01,6.898876404494381775e-01,9.007409214973449707e-01
3.221083455344070368e-01,6.921348314606741159e-01,9.005138874053955078e-01
3.235724743777452228e-01,6.921348314606741159e-01,9.004217982292175293e-01
3.235724743777452228e-01,6.955056179775280789e-01,8.995822072029113770e-01
3.250366032210834644e-01,6.955056179775280789e-01,8.995475172996520996e-01
3.250366032210834644e-01,6.977528089887640173e-01,8.993178606033325195e-01
3.279648609077598920e-01,6.977528089887640173e-01,8.990361690521240234e-01
3.279648609077598920e-01,6.988764044943820419e-01,8.984599113464355469e-01
