recall,precision
8.528089887640449840e-01,7.666666666666667185e-01
8.516853932584269593e-01,7.664307381193123936e-01
8.516853932584269593e-01,7.672064777327934904e-01
8.505617977528089346e-01,7.669706180344477708e-01
8.505617977528089346e-01,7.677484787018256096e-01
8.505617977528089346e-01,7.685279187817258828e-01
8.494382022471910210e-01,7.682926829268292845e-01
8.483146067415729963e-01,7.680569684638860473e-01
8.483146067415729963e-01,7.688391038696538171e-01
8.483146067415729963e-01,7.696228338430173288e-01
8.483146067415729963e-01,7.704081632653061451e-01
8.471910112359550826e-01,7.701736465781409136e-01
8.460674157303370579e-01,7.699386503067484622e-01
8.460674157303370579e-01,7.707267144319345231e-01
8.449438202247191443e-01,7.704918032786884918e-01
8.449438202247191443e-01,7.712820512820512953e-01
8.449438202247191443e-01,7.720739219712525747e-01
8.438202247191011196e-01,7.718396711202466509e-01
8.438202247191011196e-01,7.726337448559670307e-01
8.426966292134830949e-01,7.723995880535530212e-01
8.415730337078651813e-01,7.721649484536082797e-01
8.415730337078651813e-01,7.729618163054695623e-01
8.415730337078651813e-01,7.737603305785123453e-01
8.415730337078651813e-01,7.745604963805584608e-01
8.404494382022471566e-01,7.743271221532090909e-01
8.404494382022471566e-01,7.751295336787564771e-01
8.393258426966292429e-01,7.748962655601659977e-01
8.382022471910112182e-01,7.746625129802700016e-01
8.382022471910112182e-01,7.754677754677754553e-01
8.370786516853933046e-01,7.752341311134235413e-01
8.359550561797752799e-01,7.750000000000000222e-01
8.359550561797752799e-01,7.758081334723671008e-01
8.359550561797752799e-01,7.766179540709812201e-01
8.348314606741572552e-01,7.763845350052246408e-01
8.348314606741572552e-01,7.771966527196653152e-01
8.348314606741572552e-01,7.780104712041885362e-01
8.348314606741572552e-01,7.788259958071278577e-01
8.348314606741572552e-01,7.796432318992654320e-01
8.337078651685393416e-01,7.794117647058823595e-01
8.325842696629213169e-01,7.791798107255520911e-01
8.314606741573034032e-01,7.789473684210526105e-01
8.314606741573034032e-01,7.797681770284510261e-01
8.314606741573034032e-01,7.805907172995780741e-01
8.303370786516853785e-01,7.803590285110876268e-01
8.292134831460674649e-01,7.801268498942917073e-01
8.280898876404494402e-01,7.798941798941798620e-01
8.280898876404494402e-01,7.807203389830508211e-01
8.269662921348314155e-01,7.804878048780488076e-01
8.269662921348314155e-01,7.813163481953291356e-01
8.269662921348314155e-01,7.821466524973432755e-01
8.269662921348314155e-01,7.829787234042553390e-01
8.269662921348314155e-01,7.838125665601703984e-01
8.258426966292135019e-01,7.835820895522388474e-01
8.247191011235954772e-01,7.833511205976521063e-01
8.247191011235954772e-01,7.841880341880341776e-01
8.235955056179775635e-01,7.839572192513368787e-01
8.224719101123595388e-01,7.837259100642398613e-01
8.224719101123595388e-01,7.845659163987138696e-01
8.213483146067416252e-01,7.843347639484978817e-01
8.202247191011236005e-01,7.841031149301825875e-01
8.191011235955055758e-01,7.838709677419354316e-01
8.191011235955055758e-01,7.847147470398277980e-01
8.191011235955055758e-01,7.855603448275861878e-01
8.191011235955055758e-01,7.864077669902912460e-01
8.179775280898876622e-01,7.861771058315334404e-01
8.179775280898876622e-01,7.870270270270269819e-01
8.179775280898876622e-01,7.878787878787878451e-01
8.168539325842696375e-01,7.876489707475623492e-01
8.157303370786517238e-01,7.874186550976138843e-01
8.157303370786517238e-01,7.882736156351791701e-01
8.146067415730336991e-01,7.880434782608695121e-01
8.146067415730336991e-01,7.889009793253536351e-01
8.146067415730336991e-01,7.897603485838780024e-01
8.146067415730336991e-01,7.906215921483097375e-01
8.134831460674157855e-01,7.903930131004366366e-01
8.123595505617977608e-01,7.901639344262294529e-01
8.112359550561797361e-01,7.899343544857767574e-01
8.112359550561797361e-01,7.907995618838992158e-01
8.101123595505618225e-01,7.905701754385965341e-01
8.101123595505618225e-01,7.914379802414928111e-01
8.089887640449437978e-01,7.912087912087911734e-01
8.089887640449437978e-01,7.920792079207921166e-01
8.078651685393258841e-01,7.918502202643171728e-01
8.078651685393258841e-01,7.927232635060639243e-01
8.078651685393258841e-01,7.935982339955849341e-01
8.067415730337078594e-01,7.933701657458563927e-01
8.067415730337078594e-01,7.942477876106194268e-01
