fpr,tpr,threshold
1.713030746705710150e-01,7.325842696629213391e-01,9.347471594810485840e-01
1.727672035139092288e-01,7.325842696629213391e-01,9.347440004348754883e-01
1.727672035139092288e-01,7.337078651685393638e-01,9.346966743469238281e-01
1.742313323572474426e-01,7.337078651685393638e-01,9.346765279769897461e-01
1.742313323572474426e-01,7.359550561797753021e-01,9.344449639320373535e-01
1.771595900439238702e-01,7.359550561797753021e-01,9.342644214630126953e-01
1.771595900439238702e-01,7.393258426966292651e-01,9.339451789855957031e-01
1.786237188872620840e-01,7.393258426966292651e-01,9.335885643959045410e-01
1.786237188872620840e-01,7.415730337078652035e-01,9.329246878623962402e-01
1.830161054172767254e-01,7.415730337078652035e-01,9.322945475578308105e-01
1.830161054172767254e-01,7.426966292134831171e-01,9.322258830070495605e-01
1.859443631039531530e-01,7.426966292134831171e-01,9.320088028907775879e-01
1.859443631039531530e-01,7.438202247191011418e-01,9.318906664848327637e-01
1.874084919472913668e-01,7.438202247191011418e-01,9.318367838859558105e-01
1.874084919472913668e-01,7.449438202247190555e-01,9.318183660507202148e-01
1.888726207906295806e-01,7.449438202247190555e-01,9.317216873168945312e-01
1.888726207906295806e-01,7.483146067415730185e-01,9.312984943389892578e-01
1.903367496339677944e-01,7.483146067415730185e-01,9.311925768852233887e-01
1.903367496339677944e-01,7.505617977528089568e-01,9.311683773994445801e-01
1.932650073206442221e-01,7.505617977528089568e-01,9.306661486625671387e-01
1.932650073206442221e-01,7.528089887640448952e-01,9.304736852645874023e-01
1.947291361639824359e-01,7.528089887640448952e-01,9.303774833679199219e-01
1.947291361639824359e-01,7.539325842696629199e-01,9.302916526794433594e-01
1.961932650073206497e-01,7.539325842696629199e-01,9.301282167434692383e-01
1.961932650073206497e-01,7.550561797752809445e-01,9.300889968872070312e-01
1.976573938506588635e-01,7.550561797752809445e-01,9.299080371856689453e-01
1.976573938506588635e-01,7.617977528089887596e-01,9.294717907905578613e-01
1.991215226939970773e-01,7.617977528089887596e-01,9.287175536155700684e-01
1.991215226939970773e-01,7.640449438202246979e-01,9.285851120948791504e-01
