fpr,tpr,threshold
3.352855051244509332e-01,6.213483146067415586e-01,9.411902427673339844e-01
3.352855051244509332e-01,6.258426966292134352e-01,9.406328797340393066e-01
3.382137628111273608e-01,6.258426966292134352e-01,9.406198263168334961e-01
3.382137628111273608e-01,6.269662921348314599e-01,9.405308961868286133e-01
3.396778916544656024e-01,6.269662921348314599e-01,9.404389858245849609e-01
3.396778916544656024e-01,6.280898876404494846e-01,9.401539564132690430e-01
3.426061493411420300e-01,6.280898876404494846e-01,9.396580457687377930e-01
3.426061493411420300e-01,6.325842696629213613e-01,9.388175010681152344e-01
3.440702781844802161e-01,6.325842696629213613e-01,9.384496212005615234e-01
3.440702781844802161e-01,6.359550561797753243e-01,9.378096461296081543e-01
3.455344070278184576e-01,6.359550561797753243e-01,9.376972913742065430e-01
3.455344070278184576e-01,6.438202247191011640e-01,9.373136162757873535e-01
3.499267935578330713e-01,6.438202247191011640e-01,9.370530843734741211e-01
3.499267935578330713e-01,6.516853932584270037e-01,9.360426664352416992e-01
3.528550512445094989e-01,6.516853932584270037e-01,9.357864260673522949e-01
3.528550512445094989e-01,6.528089887640449174e-01,9.354493021965026855e-01
3.543191800878477404e-01,6.528089887640449174e-01,9.353416562080383301e-01
3.543191800878477404e-01,6.539325842696629421e-01,9.353164434432983398e-01
3.557833089311859265e-01,6.539325842696629421e-01,9.351810216903686523e-01
3.557833089311859265e-01,6.584269662921348187e-01,9.348011016845703125e-01
3.557833089311859265e-01,6.606741573033707571e-01,9.346491098403930664e-01
3.557833089311859265e-01,6.617977528089887818e-01,9.345024228096008301e-01
3.587115666178623541e-01,6.617977528089887818e-01,9.344116449356079102e-01
3.587115666178623541e-01,6.662921348314606584e-01,9.338295459747314453e-01
3.601756954612005956e-01,6.662921348314606584e-01,9.338022470474243164e-01
3.601756954612005956e-01,6.764044943820224365e-01,9.323657751083374023e-01
3.616398243045387817e-01,6.764044943820224365e-01,9.322974681854248047e-01
3.616398243045387817e-01,6.831460674157303625e-01,9.310235977172851562e-01
3.631039531478770233e-01,6.831460674157303625e-01,9.304350614547729492e-01
3.631039531478770233e-01,6.842696629213482762e-01,9.301505684852600098e-01
3.660322108345534509e-01,6.842696629213482762e-01,9.296969771385192871e-01
3.660322108345534509e-01,6.853932584269663009e-01,9.296556711196899414e-01
3.674963396778916369e-01,6.853932584269663009e-01,9.293750524520874023e-01
3.674963396778916369e-01,6.865168539325842145e-01,9.293723106384277344e-01
3.689604685212298785e-01,6.865168539325842145e-01,9.292764663696289062e-01
3.689604685212298785e-01,6.876404494382022392e-01,9.292163252830505371e-01
3.704245973645680645e-01,6.876404494382022392e-01,9.291001558303833008e-01
3.704245973645680645e-01,6.887640449438202639e-01,9.286612272262573242e-01
3.718887262079063061e-01,6.887640449438202639e-01,9.286451339721679688e-01
3.718887262079063061e-01,6.898876404494381775e-01,9.285829067230224609e-01
3.733528550512444921e-01,6.898876404494381775e-01,9.285606741905212402e-01
3.733528550512444921e-01,6.921348314606741159e-01,9.283511638641357422e-01
3.748169838945827337e-01,6.921348314606741159e-01,9.280710220336914062e-01
3.748169838945827337e-01,6.932584269662921406e-01,9.279574155807495117e-01
3.762811127379209197e-01,6.932584269662921406e-01,9.279046058654785156e-01
3.762811127379209197e-01,6.943820224719101653e-01,9.277680516242980957e-01
3.777452415812591613e-01,6.943820224719101653e-01,9.277586340904235840e-01
